trajectory_id,time (UTC),latitude (degrees_north),sst (degree_C),location_quality,longitude (degrees_east)
199996,2022-02-24T19:35:00Z,54.987,4.28,3,-156.184
199996,2022-02-24T19:52:00Z,54.982,4.28,2,-156.196
199996,2022-02-24T20:03:00Z,54.99,4.28,2,-156.194
199996,2022-02-24T20:12:00Z,54.988,4.28,3,-156.193
199996,2022-02-24T20:59:00Z,54.99,4.28,2,-156.212
199996,2022-02-24T21:35:00Z,54.989,4.28,3,-156.223
199996,2022-02-24T21:50:00Z,54.985,4.32,2,-156.209
199996,2022-02-24T23:13:00Z,54.976,4.32,NaN,-156.229
199996,2022-02-25T00:33:00Z,54.972,4.32,NaN,-156.245
199996,2022-02-25T02:09:00Z,54.951,4.32,1,-156.281
199996,2022-02-25T02:32:00Z,54.948,4.32,NaN,-156.289
199996,2022-02-25T03:13:00Z,54.95,4.32,NaN,-156.301
199996,2022-02-25T03:49:00Z,54.941,4.32,3,-156.328
199996,2022-02-25T04:15:00Z,54.94,4.32,NaN,-156.328
199996,2022-02-25T04:42:00Z,54.939,4.32,1,-156.332
199996,2022-02-25T04:52:00Z,54.937,4.32,1,-156.35
199996,2022-02-25T05:27:00Z,54.94,4.32,2,-156.374
199996,2022-02-25T05:45:00Z,54.938,4.32,3,-156.38
199996,2022-02-25T05:48:00Z,54.937,4.32,2,-156.375
199996,2022-02-25T06:00:00Z,54.938,4.32,2,-156.395
199996,2022-02-25T06:29:00Z,54.932,4.32,3,-156.398
199996,2022-02-25T07:09:00Z,54.939,4.32,2,-156.422
199996,2022-02-25T07:33:00Z,54.953,4.32,NaN,-156.411
199996,2022-02-25T07:27:00Z,54.938,4.32,2,-156.44
199996,2022-02-25T07:39:00Z,54.941,4.32,3,-156.431
199996,2022-02-25T08:07:00Z,54.943,4.32,NaN,-156.431
199996,2022-02-25T08:28:00Z,54.941,4.32,NaN,-156.442
199996,2022-02-25T09:09:00Z,54.941,4.32,2,-156.452
199996,2022-02-25T09:24:00Z,54.942,4.32,1,-156.461
199996,2022-02-25T13:59:00Z,54.909,4.32,3,-156.501
199996,2022-02-25T14:35:00Z,54.9,4.32,3,-156.512
199996,2022-02-25T16:04:00Z,54.884,4.32,0,-156.559
199996,2022-02-25T16:14:00Z,54.879,4.32,NaN,-156.556
199996,2022-02-25T16:11:00Z,54.879,4.32,3,-156.556
199996,2022-02-25T17:07:00Z,54.876,4.32,NaN,-156.556
199996,2022-02-25T17:44:00Z,54.878,4.28,3,-156.571
199996,2022-02-25T17:54:00Z,54.872,4.28,2,-156.574
199996,2022-02-25T18:11:00Z,54.869,4.28,NaN,-156.576
199996,2022-02-25T19:25:00Z,54.863,4.28,2,-156.6
199996,2022-02-25T19:34:00Z,54.862,4.28,2,-156.6
199996,2022-02-25T19:43:00Z,54.857,4.28,1,-156.604
199996,2022-02-25T19:48:00Z,54.864,4.28,3,-156.606
199996,2022-02-25T20:35:00Z,54.865,4.24,1,-156.648
199996,2022-02-25T21:06:00Z,54.871,4.24,NaN,-156.647
199996,2022-02-25T21:11:00Z,54.868,4.28,2,-156.637
199996,2022-02-25T21:23:00Z,54.861,4.28,1,-156.645
199996,2022-02-25T21:28:00Z,54.855,4.24,3,-156.616
199996,2022-02-25T22:16:00Z,54.844,4.28,NaN,-156.639
199996,2022-02-25T22:42:00Z,54.859,4.28,NaN,-156.596
199996,2022-02-25T23:05:00Z,54.857,4.28,1,-156.625
199996,2022-02-26T00:24:00Z,54.832,4.28,NaN,-156.645
199996,2022-02-26T02:39:00Z,54.828,4.28,2,-156.653
199996,2022-02-26T02:53:00Z,54.825,4.28,2,-156.646
199996,2022-02-26T03:38:00Z,54.81,4.28,2,-156.655
199996,2022-02-26T04:06:00Z,54.807,4.28,1,-156.672
199996,2022-02-26T04:22:00Z,54.802,4.28,3,-156.679
199996,2022-02-26T04:27:00Z,54.802,4.28,3,-156.68
199996,2022-02-26T05:17:00Z,54.796,4.28,2,-156.695
199996,2022-02-26T05:37:00Z,54.791,4.28,2,-156.711
199996,2022-02-26T05:40:00Z,54.791,4.28,3,-156.708
199996,2022-02-26T06:02:00Z,54.789,4.28,2,-156.714
199996,2022-02-26T07:18:00Z,54.791,4.28,2,-156.754
199996,2022-02-26T07:39:00Z,54.79,4.28,3,-156.765
199996,2022-02-26T08:07:00Z,54.788,4.28,NaN,-156.777
199996,2022-02-26T08:56:00Z,54.792,4.28,3,-156.781
199996,2022-02-26T12:29:00Z,54.797,4.24,NaN,-156.872
199996,2022-02-26T13:42:00Z,54.781,4.24,2,-156.781
199996,2022-02-26T14:02:00Z,54.774,4.24,3,-156.783
199996,2022-02-26T15:15:00Z,54.753,4.24,3,-156.787
199996,2022-02-26T15:49:00Z,54.752,4.24,NaN,-156.788
199996,2022-02-26T15:42:00Z,54.746,4.24,2,-156.792
199996,2022-02-26T16:50:00Z,54.734,4.24,3,-156.825
199996,2022-02-26T17:32:00Z,54.721,4.24,3,-156.842
199996,2022-02-26T17:29:00Z,54.722,4.24,3,-156.841
199996,2022-02-26T17:49:00Z,54.716,4.24,NaN,-156.847
199996,2022-02-26T18:35:00Z,54.708,4.24,NaN,-156.856
199996,2022-02-26T19:10:00Z,54.712,4.24,2,-156.873
199996,2022-02-26T19:09:00Z,54.717,4.24,2,-156.891
199996,2022-02-26T20:46:00Z,54.718,4.24,1,-156.941
199996,2022-02-26T20:51:00Z,54.719,4.24,NaN,-156.939
199996,2022-02-26T22:00:00Z,54.725,4.28,3,-156.948
199996,2022-02-26T22:49:00Z,54.735,4.28,1,-156.947
199996,2022-02-27T00:29:00Z,54.741,4.32,NaN,-156.949
199996,2022-02-27T00:31:00Z,54.726,4.32,NaN,-156.958
199996,2022-02-27T01:42:00Z,54.724,4.32,NaN,-156.94
199996,2022-02-27T02:39:00Z,54.716,4.28,NaN,-156.948
199996,2022-02-27T03:17:00Z,54.696,4.32,2,-156.922
199996,2022-02-27T03:27:00Z,54.692,4.28,3,-156.928
199996,2022-02-27T03:46:00Z,54.694,4.28,NaN,-156.929
199996,2022-02-27T03:49:00Z,54.694,4.28,NaN,-156.929
199996,2022-02-27T03:50:00Z,54.688,4.28,3,-156.933
199996,2022-02-27T04:12:00Z,54.683,4.28,3,-156.935
199996,2022-02-27T04:32:00Z,54.68,4.28,NaN,-156.937
199996,2022-02-27T05:00:00Z,54.672,4.28,2,-156.947
199996,2022-02-27T05:04:00Z,54.667,4.28,1,-156.962
199996,2022-02-27T05:19:00Z,54.668,4.28,3,-156.945
199996,2022-02-27T05:23:00Z,54.664,4.28,2,-156.947
199996,2022-02-27T05:25:00Z,54.663,4.28,3,-156.949
199996,2022-02-27T05:47:00Z,54.661,4.28,3,-156.955
199996,2022-02-27T06:06:00Z,54.657,4.28,3,-156.959
199996,2022-02-27T06:41:00Z,54.651,4.28,3,-156.977
199996,2022-02-27T06:45:00Z,54.652,4.28,3,-156.982
199996,2022-02-27T06:57:00Z,54.65,4.28,3,-156.989
199996,2022-02-27T07:01:00Z,54.649,4.28,3,-156.987
199996,2022-02-27T07:07:00Z,54.648,4.28,3,-156.99
199996,2022-02-27T07:21:00Z,54.647,4.28,NaN,-156.993
199996,2022-02-27T13:30:00Z,54.663,4.24,NaN,-157.118
199996,2022-02-27T13:33:00Z,54.679,4.24,2,-157.09
199996,2022-02-27T15:00:00Z,54.667,4.24,3,-157.068
199996,2022-02-27T16:34:00Z,54.646,4.24,3,-157.074
199996,2022-02-27T16:54:00Z,54.643,4.24,2,-157.076
199996,2022-02-27T17:03:00Z,54.637,4.24,3,-157.081
199996,2022-02-27T17:17:00Z,54.634,4.24,3,-157.084
199996,2022-02-27T18:48:00Z,54.607,4.24,0,-157.085
199996,2022-02-27T19:00:00Z,54.602,4.24,2,-157.092
199996,2022-02-27T19:10:00Z,54.607,4.24,3,-157.123
199996,2022-02-27T20:22:00Z,54.596,4.24,3,-157.167
199996,2022-02-27T20:41:00Z,54.595,4.24,3,-157.183
199996,2022-02-27T20:56:00Z,54.596,4.24,2,-157.193
199996,2022-02-27T21:34:00Z,54.593,4.24,3,-157.214
199996,2022-02-27T22:27:00Z,54.6,4.28,3,-157.243
199996,2022-02-27T22:36:00Z,54.598,4.28,3,-157.241
199996,2022-02-27T23:22:00Z,54.593,4.28,NaN,-157.255
199996,2022-02-28T00:08:00Z,54.601,4.28,1,-157.27
199996,2022-02-28T00:18:00Z,54.608,4.28,1,-157.269
199996,2022-02-28T01:38:00Z,54.617,4.28,1,-157.273
199996,2022-02-28T02:52:00Z,54.604,4.28,2,-157.266
199996,2022-02-28T03:15:00Z,54.611,4.28,1,-157.267
199996,2022-02-28T03:20:00Z,54.609,4.28,3,-157.268
199996,2022-02-28T03:23:00Z,54.609,4.28,NaN,-157.268
199996,2022-02-28T04:57:00Z,54.588,4.28,2,-157.274
199996,2022-02-28T04:52:00Z,54.588,4.28,2,-157.252
199996,2022-02-28T05:13:00Z,54.586,4.28,3,-157.27
199996,2022-02-28T05:31:00Z,54.579,4.28,3,-157.269
199996,2022-02-28T05:45:00Z,54.575,4.28,NaN,-157.275
199996,2022-02-28T06:33:00Z,54.56,4.28,2,-157.28
199996,2022-02-28T06:35:00Z,54.563,4.28,3,-157.286
199996,2022-02-28T06:49:00Z,54.561,4.28,3,-157.287
199996,2022-02-28T07:05:00Z,54.559,4.28,NaN,-157.286
199996,2022-02-28T07:24:00Z,54.557,4.28,NaN,-157.284
199996,2022-02-28T07:54:00Z,54.562,4.24,NaN,-157.289
199996,2022-02-28T08:15:00Z,54.549,4.24,NaN,-157.284
199996,2022-02-28T08:18:00Z,54.545,4.24,3,-157.328
199996,2022-02-28T08:35:00Z,54.54,4.24,NaN,-157.324
199996,2022-02-28T10:20:00Z,54.549,4.24,NaN,-157.354
199996,2022-02-28T13:02:00Z,54.55,4.24,2,-157.397
199996,2022-02-28T13:12:00Z,54.549,4.24,NaN,-157.389
199996,2022-02-28T16:18:00Z,54.529,4.24,3,-157.405
199996,2022-02-28T16:39:00Z,54.527,4.24,2,-157.408
199996,2022-02-28T17:06:00Z,54.526,4.24,3,-157.414
199996,2022-02-28T18:03:00Z,54.517,4.24,NaN,-157.412
199996,2022-02-28T18:15:00Z,54.507,4.24,3,-157.418
199996,2022-02-28T18:49:00Z,54.501,4.24,3,-157.426
199996,2022-02-28T18:47:00Z,54.503,4.24,0,-157.433
199996,2022-02-28T19:38:00Z,54.49,4.24,3,-157.42
199996,2022-02-28T19:55:00Z,54.488,4.24,3,-157.423
199996,2022-02-28T20:26:00Z,54.481,4.24,3,-157.434
199996,2022-02-28T20:27:00Z,54.481,4.24,3,-157.435
199996,2022-02-28T20:44:00Z,54.476,4.24,3,-157.454
199996,2022-02-28T21:21:00Z,54.477,4.24,2,-157.473
199996,2022-02-28T21:39:00Z,54.475,4.24,NaN,-157.477
199996,2022-02-28T22:09:00Z,54.474,4.24,NaN,-157.477
199996,2022-02-28T22:25:00Z,54.447,4.24,1,-157.419
199996,2022-02-28T23:47:00Z,54.445,4.28,NaN,-157.516
199996,2022-03-01T02:28:00Z,54.458,4.28,1,-157.506
199996,2022-03-01T02:45:00Z,54.457,4.28,NaN,-157.511
199996,2022-03-01T03:42:00Z,54.446,4.28,3,-157.513
199996,2022-03-01T04:06:00Z,54.444,4.28,3,-157.514
199996,2022-03-01T04:24:00Z,54.44,4.24,3,-157.52
199996,2022-03-01T04:40:00Z,54.441,4.24,2,-157.514
199996,2022-03-01T04:41:00Z,54.44,4.24,2,-157.513
199996,2022-03-01T05:01:00Z,54.441,4.24,1,-157.506
199996,2022-03-01T06:04:00Z,54.438,4.24,3,-157.51
199996,2022-03-01T06:22:00Z,54.433,4.24,3,-157.506
199996,2022-03-01T06:48:00Z,54.433,4.24,2,-157.505
199996,2022-03-01T07:31:00Z,54.427,4.24,NaN,-157.506
199996,2022-03-01T07:56:00Z,54.423,4.24,2,-157.502
199996,2022-03-01T09:43:00Z,54.412,4.24,NaN,-157.511
199996,2022-03-01T10:05:00Z,54.409,4.24,NaN,-157.516
199996,2022-03-01T12:35:00Z,54.379,4.2,1,-157.535
199996,2022-03-01T12:57:00Z,54.379,4.2,NaN,-157.535
199996,2022-03-01T14:30:00Z,54.384,4.2,3,-157.571
199996,2022-03-01T15:46:00Z,54.383,4.2,3,-157.579
199996,2022-03-01T16:06:00Z,54.381,4.2,3,-157.581
199996,2022-03-01T16:13:00Z,54.382,4.2,3,-157.578
199996,2022-03-01T16:54:00Z,54.385,4.2,2,-157.588
199996,2022-03-01T17:31:00Z,54.384,4.2,1,-157.581
199996,2022-03-01T17:39:00Z,54.384,4.2,NaN,-157.579
199996,2022-03-01T17:53:00Z,54.387,4.2,3,-157.583
199996,2022-03-01T18:29:00Z,54.383,4.2,3,-157.574
199996,2022-03-01T18:53:00Z,54.396,4.2,1,-157.579
199996,2022-03-01T19:16:00Z,54.384,4.2,0,-157.619
199996,2022-03-01T19:32:00Z,54.373,4.2,1,-157.542
199996,2022-03-01T20:10:00Z,54.373,4.2,2,-157.555
199996,2022-03-01T20:17:00Z,54.376,4.2,3,-157.566
199996,2022-03-01T20:52:00Z,54.365,4.2,1,-157.572
199996,2022-03-01T21:47:00Z,54.375,4.24,1,-157.582
199996,2022-03-01T21:56:00Z,54.379,4.24,NaN,-157.597
199996,2022-03-01T22:13:00Z,54.36,4.24,3,-157.583
199996,2022-03-01T22:34:00Z,54.354,4.24,2,-157.571
199996,2022-03-02T01:15:00Z,54.357,4.24,NaN,-157.635
199996,2022-03-02T02:06:00Z,54.345,4.24,1,-157.644
199996,2022-03-02T02:49:00Z,54.349,4.24,2,-157.661
199996,2022-03-02T03:26:00Z,54.351,4.24,2,-157.663
199996,2022-03-02T03:40:00Z,54.349,4.24,2,-157.669
199996,2022-03-02T04:19:00Z,54.352,4.24,1,-157.665
199996,2022-03-02T04:48:00Z,54.351,4.24,1,-157.665
199996,2022-03-02T05:02:00Z,54.356,4.24,3,-157.674
199996,2022-03-02T05:09:00Z,54.357,4.24,NaN,-157.666
199996,2022-03-02T05:34:00Z,54.359,4.24,3,-157.682
199996,2022-03-02T05:57:00Z,54.356,4.24,2,-157.679
199996,2022-03-02T06:10:00Z,54.362,4.24,2,-157.674
199996,2022-03-02T06:28:00Z,54.359,4.24,3,-157.671
199996,2022-03-02T07:15:00Z,54.361,4.2,3,-157.666
199996,2022-03-02T07:36:00Z,54.36,4.2,3,-157.67
199996,2022-03-02T07:57:00Z,54.361,4.2,NaN,-157.676
199996,2022-03-02T09:54:00Z,54.348,4.2,2,-157.683
199996,2022-03-02T12:04:00Z,54.341,4.2,NaN,-157.712
199996,2022-03-02T13:38:00Z,54.338,4.2,1,-157.735
199996,2022-03-02T14:16:00Z,54.342,4.2,NaN,-157.749
199996,2022-03-02T15:15:00Z,54.344,4.16,1,-157.76
199996,2022-03-02T15:53:00Z,54.348,4.16,1,-157.761
199996,2022-03-02T16:45:00Z,54.359,4.16,1,-157.772
199996,2022-03-02T17:01:00Z,54.35,4.16,2,-157.761
199996,2022-03-02T17:24:00Z,54.352,4.16,NaN,-157.766
199996,2022-03-02T18:05:00Z,54.344,4.16,1,-157.75
199996,2022-03-02T18:22:00Z,54.348,4.16,3,-157.746
199996,2022-03-02T18:44:00Z,54.349,4.16,NaN,-157.751
199996,2022-03-02T18:52:00Z,54.344,4.16,NaN,-157.758
199996,2022-03-02T19:49:00Z,54.336,4.16,3,-157.734
199996,2022-03-02T20:04:00Z,54.332,4.16,3,-157.717
199996,2022-03-02T20:25:00Z,54.327,4.16,3,-157.738
199996,2022-03-02T20:34:00Z,54.326,4.16,1,-157.747
199996,2022-03-02T21:25:00Z,54.31,4.16,1,-157.706
199996,2022-03-02T21:46:00Z,54.307,4.16,NaN,-157.703
199996,2022-03-02T22:05:00Z,54.31,4.16,1,-157.742
199996,2022-03-02T23:42:00Z,54.259,4.2,2,-157.75
199996,2022-03-03T01:05:00Z,54.235,4.2,NaN,-157.76
199996,2022-03-03T01:26:00Z,54.234,4.2,NaN,-157.76
199996,2022-03-03T01:43:00Z,54.273,4.2,NaN,-157.751
199996,2022-03-03T02:39:00Z,54.266,4.2,1,-157.828
199996,2022-03-03T03:14:00Z,54.27,4.2,2,-157.847
199996,2022-03-03T03:16:00Z,54.271,4.2,2,-157.842
199996,2022-03-03T03:23:00Z,54.27,4.2,2,-157.835
199996,2022-03-03T04:02:00Z,54.265,4.16,NaN,-157.851
199996,2022-03-03T04:38:00Z,54.272,4.16,2,-157.85
199996,2022-03-03T04:46:00Z,54.272,4.16,NaN,-157.855
199996,2022-03-03T04:45:00Z,54.276,4.16,2,-157.858
199996,2022-03-03T04:58:00Z,54.28,4.16,2,-157.843
199996,2022-03-03T05:01:00Z,54.276,4.16,3,-157.856
199996,2022-03-03T05:37:00Z,54.281,4.16,3,-157.856
199996,2022-03-03T05:57:00Z,54.282,4.16,3,-157.854
199996,2022-03-03T06:18:00Z,54.285,4.16,3,-157.854
199996,2022-03-03T06:40:00Z,54.285,4.16,3,-157.852
199996,2022-03-03T06:39:00Z,54.283,4.16,1,-157.859
199996,2022-03-03T07:14:00Z,54.285,4.16,2,-157.852
199996,2022-03-03T07:44:00Z,54.291,4.16,NaN,-157.831
199996,2022-03-03T08:02:00Z,54.286,4.16,2,-157.829
199996,2022-03-03T08:23:00Z,54.283,4.16,NaN,-157.834
199996,2022-03-03T09:44:00Z,54.282,4.12,2,-157.808
199996,2022-03-03T13:08:00Z,54.219,4.12,2,-157.826
199996,2022-03-03T14:00:00Z,54.207,4.08,NaN,-157.855
199996,2022-03-03T15:34:00Z,54.21,4.08,1,-157.877
199996,2022-03-03T16:25:00Z,54.208,4.08,2,-157.92
199996,2022-03-03T16:31:00Z,54.211,4.08,1,-157.929
199996,2022-03-03T18:11:00Z,54.227,4.08,3,-157.94
199996,2022-03-03T18:38:00Z,54.229,4.08,NaN,-157.95
199996,2022-03-03T18:45:00Z,54.237,4.08,1,-157.943
199996,2022-03-03T19:29:00Z,54.237,4.08,3,-157.94
199996,2022-03-03T19:53:00Z,54.242,4.08,3,-157.935
199996,2022-03-03T20:09:00Z,54.248,4.08,2,-157.932
199996,2022-03-03T20:24:00Z,54.251,4.08,2,-157.934
199996,2022-03-03T21:03:00Z,54.254,4.04,2,-157.919
199996,2022-03-03T21:34:00Z,54.254,4.04,NaN,-157.918
199996,2022-03-03T21:52:00Z,54.257,4.04,2,-157.908
199996,2022-03-03T21:49:00Z,54.257,4.04,2,-157.908
199996,2022-03-03T23:30:00Z,54.252,4.04,2,-157.891
199996,2022-03-04T01:12:00Z,54.252,4.04,NaN,-157.882
199996,2022-03-04T02:27:00Z,54.235,4.04,1,-157.904
199996,2022-03-04T02:55:00Z,54.24,4.04,NaN,-157.904
199996,2022-03-04T03:43:00Z,54.227,4.04,NaN,-157.908
199996,2022-03-04T04:29:00Z,54.232,4.04,3,-157.916
199996,2022-03-04T04:32:00Z,54.233,4.04,3,-157.92
199996,2022-03-04T05:17:00Z,54.234,4.04,2,-157.922
199996,2022-03-04T05:47:00Z,54.238,4.04,2,-157.921
199996,2022-03-04T06:04:00Z,54.235,4.04,NaN,-157.918
199996,2022-03-04T06:07:00Z,54.237,4.04,1,-157.919
199996,2022-03-04T06:14:00Z,54.237,4.04,3,-157.91
199996,2022-03-04T06:10:00Z,54.237,4.04,2,-157.911
199996,2022-03-04T06:54:00Z,54.242,4.04,1,-157.903
199996,2022-03-04T07:41:00Z,54.248,4.0,NaN,-157.913
199996,2022-03-04T07:48:00Z,54.239,4.0,1,-157.905
199996,2022-03-04T07:50:00Z,54.239,4.0,NaN,-157.906
199996,2022-03-04T07:53:00Z,54.239,4.0,NaN,-157.915
199996,2022-03-04T08:35:00Z,54.232,4.0,2,-157.896
199996,2022-03-04T09:24:00Z,54.228,4.0,NaN,-157.881
199996,2022-03-04T13:45:00Z,54.184,3.96,NaN,-157.89
199996,2022-03-04T14:14:00Z,54.164,3.96,2,-157.929
199996,2022-03-04T15:21:00Z,54.159,3.92,2,-157.949
199996,2022-03-04T15:53:00Z,54.161,3.92,3,-157.96
199996,2022-03-04T16:19:00Z,54.166,3.92,0,-157.97
199996,2022-03-04T16:51:00Z,54.162,3.92,3,-157.983
199996,2022-03-04T17:40:00Z,54.16,3.92,2,-157.99
199996,2022-03-04T18:03:00Z,54.166,3.92,2,-158.0
199996,2022-03-04T18:22:00Z,54.166,3.92,3,-157.998
199996,2022-03-04T19:03:00Z,54.171,3.92,3,-158.002
199996,2022-03-04T19:46:00Z,54.176,3.92,1,-157.995
199996,2022-03-04T19:54:00Z,54.179,3.92,NaN,-157.999
199996,2022-03-04T19:56:00Z,54.178,3.92,3,-157.998
199996,2022-03-04T20:01:00Z,54.177,3.92,3,-157.999
199996,2022-03-04T20:43:00Z,54.186,3.96,0,-158.024
199996,2022-03-04T21:21:00Z,54.192,4.0,0,-158.008
199996,2022-03-04T21:35:00Z,54.173,4.0,NaN,-157.968
199996,2022-03-04T21:30:00Z,54.174,4.0,1,-157.966
199996,2022-03-04T21:36:00Z,54.175,4.0,2,-157.973
199996,2022-03-04T22:28:00Z,54.166,4.04,NaN,-157.969
199996,2022-03-04T23:18:00Z,54.173,4.16,2,-157.958
199996,2022-03-05T00:05:00Z,54.181,4.16,NaN,-157.969
199996,2022-03-05T02:19:00Z,54.134,4.4,NaN,-158.002
199996,2022-03-05T02:18:00Z,54.134,4.4,1,-158.002
199996,2022-03-05T02:26:00Z,54.133,4.32,1,-157.991
199996,2022-03-05T02:44:00Z,54.14,4.32,NaN,-157.994
199996,2022-03-05T03:22:00Z,54.138,4.28,NaN,-157.995
199996,2022-03-05T03:53:00Z,54.114,4.2,2,-158.021
199996,2022-03-05T04:04:00Z,54.112,4.2,2,-158.021
199996,2022-03-05T04:09:00Z,54.114,4.2,3,-158.019
199996,2022-03-05T04:15:00Z,54.114,4.2,NaN,-158.018
199996,2022-03-05T04:13:00Z,54.11,4.2,3,-158.026
199996,2022-03-05T04:56:00Z,54.109,4.12,2,-158.049
199996,2022-03-05T05:34:00Z,54.107,4.04,3,-158.064
199996,2022-03-05T05:43:00Z,54.109,4.04,2,-158.063
199996,2022-03-05T05:48:00Z,54.107,4.04,3,-158.065
199996,2022-03-05T05:52:00Z,54.106,4.04,2,-158.067
199996,2022-03-05T07:15:00Z,54.115,4.04,3,-158.095
199996,2022-03-05T07:25:00Z,54.114,4.04,NaN,-158.095
199996,2022-03-05T07:26:00Z,54.115,4.04,1,-158.094
199996,2022-03-05T07:21:00Z,54.114,4.04,3,-158.091
199996,2022-03-05T07:31:00Z,54.114,4.04,2,-158.1
199996,2022-03-05T08:14:00Z,54.121,4.04,3,-158.089
199996,2022-03-05T13:31:00Z,54.137,3.92,NaN,-158.145
199996,2022-03-05T13:46:00Z,54.094,3.92,2,-158.044
199996,2022-03-05T15:03:00Z,54.075,3.92,3,-158.062
199996,2022-03-05T16:10:00Z,54.064,3.92,2,-158.074
199996,2022-03-05T16:16:00Z,54.069,3.92,NaN,-158.076
199996,2022-03-05T16:36:00Z,54.061,3.92,3,-158.086
199996,2022-03-05T17:01:00Z,54.057,3.88,2,-158.091
199996,2022-03-05T17:51:00Z,54.052,3.88,3,-158.112
199996,2022-03-05T17:55:00Z,54.053,3.88,2,-158.113
199996,2022-03-05T19:33:00Z,54.056,3.88,1,-158.131
199996,2022-03-05T19:45:00Z,54.058,3.88,3,-158.131
199996,2022-03-05T20:21:00Z,54.062,3.92,2,-158.12
199996,2022-03-05T21:13:00Z,54.063,3.92,NaN,-158.15
199996,2022-03-05T21:11:00Z,54.063,3.92,1,-158.15
199996,2022-03-05T21:14:00Z,54.065,3.92,2,-158.134
199996,2022-03-05T21:28:00Z,54.077,3.92,0,-158.127
199996,2022-03-05T22:57:00Z,54.056,3.96,NaN,-158.124
199996,2022-03-05T23:06:00Z,54.057,3.96,2,-158.133
199996,2022-03-05T23:44:00Z,54.047,3.96,NaN,-158.14
199996,2022-03-06T00:47:00Z,54.043,3.96,0,-158.096
199996,2022-03-06T02:09:00Z,54.034,3.96,NaN,-158.09
199996,2022-03-06T03:28:00Z,54.026,3.96,1,-158.088
199996,2022-03-06T03:44:00Z,54.024,3.96,2,-158.091
199996,2022-03-06T04:03:00Z,54.023,3.96,NaN,-158.088
199996,2022-03-06T03:58:00Z,54.018,3.96,2,-158.096
199996,2022-03-06T04:37:00Z,54.01,3.96,1,-158.103
199996,2022-03-06T05:12:00Z,54.01,3.96,1,-158.116
199996,2022-03-06T05:32:00Z,54.008,3.96,3,-158.118
199996,2022-03-06T05:39:00Z,54.0,3.96,3,-158.114
199996,2022-03-06T06:14:00Z,54.004,3.96,3,-158.121
199996,2022-03-06T07:05:00Z,53.998,3.96,2,-158.13
199996,2022-03-06T07:08:00Z,53.999,3.96,NaN,-158.128
199996,2022-03-06T07:11:00Z,53.999,3.96,2,-158.132
199996,2022-03-06T08:01:00Z,53.997,3.96,3,-158.14
199996,2022-03-06T08:45:00Z,53.999,3.96,NaN,-158.137
199996,2022-03-06T09:01:00Z,54.0,3.96,3,-158.144
199996,2022-03-06T09:38:00Z,53.997,3.96,NaN,-158.152
199996,2022-03-06T13:19:00Z,54.005,3.96,NaN,-158.19
199996,2022-03-06T14:51:00Z,53.999,3.96,3,-158.164
199996,2022-03-06T16:19:00Z,53.996,3.96,1,-158.18
199996,2022-03-06T16:31:00Z,53.996,3.96,3,-158.178
199996,2022-03-06T17:27:00Z,53.992,3.96,3,-158.182
199996,2022-03-06T17:36:00Z,53.989,3.96,3,-158.182
199996,2022-03-06T18:26:00Z,53.984,3.96,1,-158.188
199996,2022-03-06T19:17:00Z,53.984,3.96,NaN,-158.207
199996,2022-03-06T19:16:00Z,53.984,3.96,3,-158.207
199996,2022-03-06T19:34:00Z,53.982,3.96,2,-158.206
199996,2022-03-06T20:01:00Z,53.984,3.96,3,-158.212
199996,2022-03-06T20:48:00Z,53.987,3.96,3,-158.216
199996,2022-03-06T20:59:00Z,53.984,3.96,1,-158.222
199996,2022-03-06T21:43:00Z,53.987,3.96,3,-158.228
199996,2022-03-06T22:34:00Z,53.985,3.96,NaN,-158.236
199996,2022-03-06T22:57:00Z,53.993,3.96,3,-158.251
199996,2022-03-06T23:26:00Z,53.997,3.96,NaN,-158.247
199996,2022-03-07T01:42:00Z,53.993,3.92,NaN,-158.266
199996,2022-03-07T01:57:00Z,53.994,3.92,NaN,-158.263
199996,2022-03-07T03:16:00Z,53.995,3.92,1,-158.283
199996,2022-03-07T03:32:00Z,53.995,3.92,3,-158.284
199996,2022-03-07T03:43:00Z,53.994,3.92,NaN,-158.284
199996,2022-03-07T03:54:00Z,53.993,3.92,NaN,-158.286
199996,2022-03-07T04:15:00Z,53.993,3.92,1,-158.294
199996,2022-03-07T04:39:00Z,53.999,3.92,3,-158.307
199996,2022-03-07T05:13:00Z,53.995,3.92,1,-158.314
199996,2022-03-07T05:17:00Z,53.998,3.92,3,-158.304
199996,2022-03-07T05:28:00Z,53.998,3.92,1,-158.3
199996,2022-03-07T05:54:00Z,53.997,3.92,3,-158.31
199996,2022-03-07T06:17:00Z,54.001,3.92,2,-158.312
199996,2022-03-07T06:39:00Z,54.001,3.92,NaN,-158.312
199996,2022-03-07T06:43:00Z,54.003,3.92,NaN,-158.314
199996,2022-03-07T06:52:00Z,54.001,3.92,2,-158.314
199996,2022-03-07T06:51:00Z,54.002,3.92,3,-158.317
199996,2022-03-07T07:06:00Z,54.002,3.92,1,-158.311
199996,2022-03-07T07:32:00Z,54.003,3.92,2,-158.306
199996,2022-03-07T07:55:00Z,54.003,3.92,NaN,-158.306
199996,2022-03-07T08:22:00Z,54.002,3.92,NaN,-158.308
199996,2022-03-07T08:48:00Z,53.999,3.92,3,-158.3
199996,2022-03-07T09:17:00Z,54.0,3.92,NaN,-158.307
